match_uuid,Round,Team,Race,Name,Type,Level,SPP_gain,playerID,Opponent,Opponent_Race,BLK,AVBr,KO,CAS,Kills,TD,Pass,Pass_m,Catch,Int,Carry_m,Surf,FP
10004348b1,1,Sassy Soviets,Kislev Circus,Georgy Zhukov,Blitzer,1,0,20700757,TeenageMutantNinjaGoblins,Underworld Denizens,3,0,0,0,0,0,0,0,0,0,0,0,1
10004348b1,1,Sassy Soviets,Kislev Circus,Mikhail Gorbachev,Blitzer,4,4,17446462,TeenageMutantNinjaGoblins,Underworld Denizens,10,4,1,2,0,0,0,0,0,0,0,0,7
10004348b1,1,Sassy Soviets,Kislev Circus,Leonid Brezhnev,Lineman,3,0,17446474,TeenageMutantNinjaGoblins,Underworld Denizens,1,0,0,0,0,0,0,0,0,0,0,0,1
10004348b1,1,Sassy Soviets,Kislev Circus,Trofim Lysenko,Lineman,1,0,22122584,TeenageMutantNinjaGoblins,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
10004348b1,1,Sassy Soviets,Kislev Circus,Ivan the Terrible,Blitzer,4,0,19079462,TeenageMutantNinjaGoblins,Underworld Denizens,7,1,1,0,0,0,0,0,0,0,0,0,4
10004348b1,1,Sassy Soviets,Kislev Circus,Nikita khrushchev,Lineman,2,0,17446478,TeenageMutantNinjaGoblins,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
10004348b1,1,Sassy Soviets,Kislev Circus,Aleksandr Vasilevsky,Lineman,1,0,21079993,TeenageMutantNinjaGoblins,Underworld Denizens,2,1,0,0,0,0,0,0,0,0,0,0,2
10004348b1,1,Sassy Soviets,Kislev Circus,Vladamir Lenin,Catcher,3,3,17446464,TeenageMutantNinjaGoblins,Underworld Denizens,1,0,0,0,0,1,0,0,0,0,72,0,6
10004348b1,1,Sassy Soviets,Kislev Circus,Gennady yanayev,Lineman,3,0,17446480,TeenageMutantNinjaGoblins,Underworld Denizens,9,2,2,0,0,0,0,0,0,0,0,0,5
1000437876,1,ez big ez necro,Necromantic,Keleseth,Zombie,1,7,22814910,Nobody luvs the Monkees,Human,3,1,0,1,0,0,0,0,0,0,0,1,5
1000437876,1,ez big ez necro,Necromantic,Wretched Tiller,Zombie,1,0,22814912,Nobody luvs the Monkees,Human,3,2,1,0,0,0,0,0,0,0,0,0,3
1000437876,1,ez big ez necro,Necromantic,Kindly Grandmother,Werewolf,1,6,22814907,Nobody luvs the Monkees,Human,0,0,0,0,0,2,0,0,0,0,92,0,8
1000437876,1,ez big ez necro,Necromantic,Crying to love songs,Zombie,1,0,12,Nobody luvs the Monkees,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
1000437876,1,ez big ez necro,Necromantic,Crypt Lord,Wight,1,0,22814751,Nobody luvs the Monkees,Human,9,1,0,0,0,0,0,0,0,0,0,0,3
1000437876,1,ez big ez necro,Necromantic,Valanar,Zombie,1,0,22814911,Nobody luvs the Monkees,Human,2,2,0,0,0,0,0,0,0,0,0,0,2
1000437876,1,ez big ez necro,Necromantic,Ghoul Infestor,Ghoul,1,2,22814908,Nobody luvs the Monkees,Human,1,1,0,1,1,0,0,0,0,0,0,0,5
1000437876,1,ez big ez necro,Necromantic,Tomb Lurker,Wight,1,0,22814752,Nobody luvs the Monkees,Human,9,1,1,0,0,0,0,0,0,0,0,0,4
1000437876,1,ez big ez necro,Necromantic,Zombie Chow,Zombie,1,0,22814913,Nobody luvs the Monkees,Human,2,0,0,0,0,0,0,0,0,0,0,0,1
1000437876,1,ez big ez necro,Necromantic,Taldaram,Zombie,1,0,22814909,Nobody luvs the Monkees,Human,5,2,0,0,0,0,0,0,0,0,0,0,2
1000437876,1,ez big ez necro,Necromantic,Stalagg,Flesh Golem,1,0,22814905,Nobody luvs the Monkees,Human,11,3,0,0,0,0,0,0,0,0,0,0,5
1000437876,1,ez big ez necro,Necromantic,Feugen,Flesh Golem,1,2,22814906,Nobody luvs the Monkees,Human,11,5,2,1,0,0,0,0,0,0,0,0,9
1000437876,1,Nobody luvs the Monkees,Human,Talking to myself,Catcher,2,9,11925080,ez big ez necro,Necromantic,2,0,0,0,0,1,1,6,1,0,20,0,10
1000437876,1,Nobody luvs the Monkees,Human,Not a good catch,Catcher,2,5,11925079,ez big ez necro,Necromantic,2,1,0,1,0,1,0,0,1,0,22,0,9
1000437876,1,Nobody luvs the Monkees,Human,Nowhere Nobody,Ogre,1,0,22590657,ez big ez necro,Necromantic,3,2,2,0,0,0,0,0,0,0,0,0,4
1000437876,1,Nobody luvs the Monkees,Human,Gerhart Lutolf,Lineman,1,0,47,ez big ez necro,Necromantic,1,0,0,0,0,0,0,0,0,0,0,0,1
1000437876,1,Nobody luvs the Monkees,Human,Crying to love songs,Blitzer,1,0,11925077,ez big ez necro,Necromantic,4,0,0,0,0,0,0,0,0,0,0,0,1
1000437876,1,Nobody luvs the Monkees,Human,Solo gamer,Lineman,1,0,11925073,ez big ez necro,Necromantic,2,0,0,0,0,0,0,0,0,0,0,0,1
1000437876,1,Nobody luvs the Monkees,Human,King size single bed,Blitzer,2,0,11925074,ez big ez necro,Necromantic,5,0,0,0,0,0,0,0,0,0,0,0,1
1000437876,1,Nobody luvs the Monkees,Human,What's a friend?,Lineman,2,0,11925081,ez big ez necro,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000437876,1,Nobody luvs the Monkees,Human,Beaten by the ugly stick,Thrower,1,1,11925078,ez big ez necro,Necromantic,2,0,0,0,0,0,1,10,0,0,14,0,5
1000437876,1,Nobody luvs the Monkees,Human,Nigel no-friends,Lineman,1,0,11925072,ez big ez necro,Necromantic,2,0,0,0,0,0,0,0,0,0,0,0,1
1000437876,1,Nobody luvs the Monkees,Human,Meal for one,Blitzer,1,0,11925075,ez big ez necro,Necromantic,3,0,0,0,0,0,0,0,0,0,0,0,1
10004377f4,1,School of Dance,Wood Elf,Michael Jackson,Catcher,1,5,22617712,The Nurgtown Crooners,Nurgle,0,0,0,0,0,0,0,0,0,0,0,0,0
10004377f4,1,School of Dance,Wood Elf,Gene Kelly,Lineman,1,0,22617716,The Nurgtown Crooners,Nurgle,0,0,0,0,0,0,0,0,0,0,0,0,0
10004377f4,1,School of Dance,Wood Elf,James Brown,Lineman,1,0,22617720,The Nurgtown Crooners,Nurgle,4,1,1,0,0,0,0,0,0,0,0,0,3
10004377f4,1,School of Dance,Wood Elf,"Sammy Davis, Jr",Catcher,1,0,22617713,The Nurgtown Crooners,Nurgle,1,1,1,0,0,0,0,0,0,0,0,0,3
10004377f4,1,School of Dance,Wood Elf,Patrick Swayze,Lineman,1,0,22617717,The Nurgtown Crooners,Nurgle,0,0,0,0,0,0,0,0,0,0,0,0,0
10004377f4,1,School of Dance,Wood Elf,Fred Astaire,Catcher,1,0,22617714,The Nurgtown Crooners,Nurgle,0,0,0,0,0,0,0,0,0,0,0,0,0
10004377f4,1,School of Dance,Wood Elf,Rudolf Nureyev,Wardancer,1,3,22617711,The Nurgtown Crooners,Nurgle,6,1,0,0,0,1,0,0,0,0,12,0,7
10004377f4,1,School of Dance,Wood Elf,Gregory Hines,Catcher,1,0,22617715,The Nurgtown Crooners,Nurgle,0,0,0,0,0,0,0,0,0,0,0,0,0
10004377f4,1,School of Dance,Wood Elf,Michael Flatley,Lineman,1,0,22617719,The Nurgtown Crooners,Nurgle,2,1,1,0,0,0,0,0,0,0,0,0,3
10004377f4,1,School of Dance,Wood Elf,Mikhail Baryshnikov,Wardancer,1,0,22617710,The Nurgtown Crooners,Nurgle,7,1,0,0,0,0,0,0,0,0,0,0,3
10004377f4,1,School of Dance,Wood Elf,Vaslav Nijinsky,Lineman,1,0,22617718,The Nurgtown Crooners,Nurgle,0,0,0,0,0,0,0,0,0,0,0,0,0
10004377f4,1,The Nurgtown Crooners,Nurgle,Scabbey Road,Pestigor,1,5,21548942,School of Dance,Wood Elf,9,1,0,0,0,0,0,0,0,0,14,1,6
10004377f4,1,The Nurgtown Crooners,Nurgle,Paul McGastroney,Nurgle Warrior,2,2,21548939,School of Dance,Wood Elf,7,3,0,1,0,0,0,0,0,0,0,0,5
10004377f4,1,The Nurgtown Crooners,Nurgle,All You Need Is Decay,Rotter,1,0,21548943,School of Dance,Wood Elf,0,1,0,0,0,0,0,0,0,0,0,0,1
10004377f4,1,The Nurgtown Crooners,Nurgle,John Lemon,Nurgle Warrior,1,0,21548940,School of Dance,Wood Elf,6,0,0,0,0,0,0,0,0,0,0,0,2
10004377f4,1,The Nurgtown Crooners,Nurgle,Gringo Starr,Nurgle Warrior,2,2,21548938,School of Dance,Wood Elf,12,3,2,1,0,0,0,0,0,0,0,0,8
10004377f4,1,The Nurgtown Crooners,Nurgle,Yellow Grubmarine,Pestigor,1,3,22460712,School of Dance,Wood Elf,2,0,0,0,0,1,0,0,0,0,54,0,6
10004377f4,1,The Nurgtown Crooners,Nurgle,Ob-La-Di Ob-La-Die,Rotter,1,0,21548944,School of Dance,Wood Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
10004377f4,1,The Nurgtown Crooners,Nurgle,Gorge Harrison,Nurgle Warrior,1,0,21548941,School of Dance,Wood Elf,5,0,0,0,0,0,0,0,0,0,0,0,1
10004377f4,1,The Nurgtown Crooners,Nurgle,Sgt. Pupper,Beast of Nurgle,1,2,21938534,School of Dance,Wood Elf,5,2,1,1,1,0,0,0,0,0,0,0,6
10004377f4,1,The Nurgtown Crooners,Nurgle,Scraperback Writer,Rotter,1,0,21548945,School of Dance,Wood Elf,4,2,0,0,0,0,0,0,0,0,0,1,4
10004377f4,1,The Nurgtown Crooners,Nurgle,Roll Over Beasthoven,Rotter,1,0,21548946,School of Dance,Wood Elf,3,3,1,0,0,0,0,0,0,0,0,0,4
10004377f4,1,The Nurgtown Crooners,Nurgle,Gene Kelly,Rotter,1,0,48,School of Dance,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
100043782e,1,My hopes and dreams,Dark Elf,16GB DDR 4 ram,Lineman,1,5,22852559,Leaping Lizardss,Lizardmen,2,0,0,0,0,0,0,0,0,0,0,0,1
100043782e,1,My hopes and dreams,Dark Elf,SC2 Grandmaster,Blitzer,1,0,22852503,Leaping Lizardss,Lizardmen,2,0,0,0,0,0,0,0,0,0,0,0,1
100043782e,1,My hopes and dreams,Dark Elf,No triple attack downs ,Blitzer,1,0,22852504,Leaping Lizardss,Lizardmen,0,1,0,0,0,0,0,0,0,0,0,0,1
100043782e,1,My hopes and dreams,Dark Elf,i'm running out of names,Lineman,1,0,22852558,Leaping Lizardss,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043782e,1,My hopes and dreams,Dark Elf,To catch the ball,Runner,1,1,22852563,Leaping Lizardss,Lizardmen,3,1,1,0,0,0,1,10,0,0,36,0,7
100043782e,1,My hopes and dreams,Dark Elf,WIn ?,Lineman,1,0,22852557,Leaping Lizardss,Lizardmen,2,1,1,0,0,0,0,0,0,0,0,0,3
100043782e,1,My hopes and dreams,Dark Elf,To throw the ball,Lineman,1,0,22852562,Leaping Lizardss,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043782e,1,My hopes and dreams,Dark Elf,DODGE !!!!!,Blitzer,1,3,22907716,Leaping Lizardss,Lizardmen,2,1,1,0,0,1,0,0,1,0,22,0,9
100043782e,1,My hopes and dreams,Dark Elf,Going for it and dieing,Blitzer,1,0,22852555,Leaping Lizardss,Lizardmen,6,1,1,0,0,0,0,0,0,0,12,0,5
100043782e,1,My hopes and dreams,Dark Elf,Normal cryto gpu prices,Lineman,1,0,22852561,Leaping Lizardss,Lizardmen,1,3,0,0,0,0,0,0,0,0,0,0,3
100043782e,1,My hopes and dreams,Dark Elf,Rayzen 5,Lineman,1,0,22852560,Leaping Lizardss,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043782e,1,Leaping Lizardss,Lizardmen,Conquaconqua of Despair,Saurus,1,7,22082815,My hopes and dreams,Dark Elf,3,2,0,1,0,0,0,0,0,0,0,0,3
100043782e,1,Leaping Lizardss,Lizardmen,Oatl of Dawn,Skink,1,3,22082820,My hopes and dreams,Dark Elf,0,0,0,0,0,1,0,0,0,0,20,0,4
100043782e,1,Leaping Lizardss,Lizardmen,Krokin Great,Kroxigor,1,0,22082812,My hopes and dreams,Dark Elf,4,1,1,0,0,0,0,0,0,0,0,0,3
100043782e,1,Leaping Lizardss,Lizardmen,Cuaqotl,Saurus,1,0,22082818,My hopes and dreams,Dark Elf,3,0,0,0,0,0,0,0,0,0,0,0,1
100043782e,1,Leaping Lizardss,Lizardmen,Xholtenqitz,Saurus,1,2,22082817,My hopes and dreams,Dark Elf,4,1,0,1,0,0,0,0,0,0,0,0,3
100043782e,1,Leaping Lizardss,Lizardmen,Otlkuit,Skink,1,0,22082821,My hopes and dreams,Dark Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
100043782e,1,Leaping Lizardss,Lizardmen,Tzamiq-shi,Saurus,1,0,22082814,My hopes and dreams,Dark Elf,5,1,1,0,0,0,0,0,0,0,0,0,3
100043782e,1,Leaping Lizardss,Lizardmen,Conqait-tlu,Skink,2,0,22082822,My hopes and dreams,Dark Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
100043782e,1,Leaping Lizardss,Lizardmen,Xlimatz,Skink,1,0,22082819,My hopes and dreams,Dark Elf,0,0,0,0,0,0,0,0,0,0,24,0,1
100043782e,1,Leaping Lizardss,Lizardmen,Coaltteinq,Saurus,1,0,22082813,My hopes and dreams,Dark Elf,5,2,1,0,0,0,0,0,0,0,0,0,3
100043782e,1,Leaping Lizardss,Lizardmen,Boqkroxhex,Saurus,2,2,22082816,My hopes and dreams,Dark Elf,10,2,1,1,0,0,0,0,0,0,0,0,5
10004365b4,1,Never Swapping,Necromantic,Let,Wight,1,7,22777914,Sôdai Senlin,Amazon,6,2,0,1,0,0,0,0,0,0,0,0,4
10004365b4,1,Never Swapping,Necromantic,Down,Flesh Golem,1,0,22778032,Sôdai Senlin,Amazon,4,0,0,0,0,0,0,0,0,0,0,0,1
10004365b4,1,Never Swapping,Necromantic,Give,Wight,1,0,22777897,Sôdai Senlin,Amazon,9,1,1,0,0,0,0,0,0,0,0,0,4
10004365b4,1,Never Swapping,Necromantic,N3ver,Zombie,1,0,22848866,Sôdai Senlin,Amazon,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365b4,1,Never Swapping,Necromantic,Gonna,Zombie,1,0,22777895,Sôdai Senlin,Amazon,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365b4,1,Never Swapping,Necromantic,Up,Flesh Golem,1,0,22778020,Sôdai Senlin,Amazon,4,2,1,0,0,0,0,0,0,0,0,1,5
10004365b4,1,Never Swapping,Necromantic,Around,Werewolf,1,0,22777950,Sôdai Senlin,Amazon,8,3,3,0,0,0,0,0,0,0,0,2,11
10004365b4,1,Never Swapping,Necromantic,Run,Werewolf,1,3,22777934,Sôdai Senlin,Amazon,5,3,1,0,0,1,0,0,0,0,40,0,8
10004365b4,1,Never Swapping,Necromantic,Nev3r,Zombie,1,0,22848868,Sôdai Senlin,Amazon,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365b4,1,Never Swapping,Necromantic,Never,Zombie,1,0,22777894,Sôdai Senlin,Amazon,1,0,0,0,0,0,0,0,0,0,0,0,1
10004365b4,1,Never Swapping,Necromantic,Gona,Zombie,1,0,22848882,Sôdai Senlin,Amazon,1,0,0,0,0,0,0,0,0,0,0,0,1
10004365b4,1,Sôdai Senlin,Amazon,Ardennes,Catcher,1,7,21940013,Never Swapping,Necromantic,0,0,0,0,0,0,2,14,0,0,60,0,7
10004365b4,1,Sôdai Senlin,Amazon,Waipoua,Linewoman,1,0,21934479,Never Swapping,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365b4,1,Sôdai Senlin,Amazon,Sagano,Linewoman,1,0,21934474,Never Swapping,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365b4,1,Sôdai Senlin,Amazon,Monteverde,Linewoman,1,0,21934476,Never Swapping,Necromantic,1,0,0,0,0,0,0,0,1,0,0,0,3
10004365b4,1,Sôdai Senlin,Amazon,Yamaxun,Blitzer,1,2,21934397,Never Swapping,Necromantic,4,1,0,1,0,0,0,0,0,0,0,0,3
10004365b4,1,Sôdai Senlin,Amazon,Schwarzwald,Blitzer,1,0,21934399,Never Swapping,Necromantic,6,1,0,0,0,0,0,0,0,0,0,0,3
10004365b4,1,Sôdai Senlin,Amazon,Otzarreta,Linewoman,1,0,21934475,Never Swapping,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365b4,1,Sôdai Senlin,Amazon,Meghalaya,Linewoman,1,3,21934478,Never Swapping,Necromantic,1,1,1,0,0,1,0,0,1,0,14,0,9
10004365b4,1,Sôdai Senlin,Amazon,Beskydy,Linewoman,1,0,21934477,Never Swapping,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365b4,1,Sôdai Senlin,Amazon,Sinharaja,Blitzer,1,0,21934398,Never Swapping,Necromantic,1,0,0,0,0,0,0,0,0,0,0,0,1
10004365b4,1,Sôdai Senlin,Amazon,Daintree,Blitzer,1,0,21934400,Never Swapping,Necromantic,6,0,0,0,0,0,0,0,0,0,0,0,2
10004357fe,1,Dystopian Dragons,High Elf,Wicked Wyvern,Lineman,1,5,22512323,The Continentals,Undead,2,1,0,0,0,0,0,0,0,0,0,0,2
10004357fe,1,Dystopian Dragons,High Elf,Demonic Draco,Lineman,1,0,22512512,The Continentals,Undead,1,1,0,0,0,0,0,0,0,0,0,0,2
10004357fe,1,Dystopian Dragons,High Elf,Fafnir Flagitious,Lineman,1,0,22512342,The Continentals,Undead,4,1,0,0,0,0,0,0,0,0,0,0,2
10004357fe,1,Dystopian Dragons,High Elf,Vicious Viserion,Blitzer,1,0,22512024,The Continentals,Undead,10,2,0,0,0,0,0,0,0,0,0,0,3
10004357fe,1,Dystopian Dragons,High Elf,Balerion Bane,Catcher,1,3,22512102,The Continentals,Undead,1,0,0,0,0,1,0,0,1,0,16,0,7
10004357fe,1,Dystopian Dragons,High Elf,Rhaegal Renegade,Thrower,1,2,22512049,The Continentals,Undead,1,1,1,0,0,0,2,16,0,0,34,0,9
10004357fe,1,Dystopian Dragons,High Elf,Spiteful Scatha,Catcher,1,3,22512152,The Continentals,Undead,0,0,0,0,0,1,0,0,1,0,14,0,6
10004357fe,1,Dystopian Dragons,High Elf,Saphira Savage,Lineman,1,0,22512416,The Continentals,Undead,0,0,0,0,0,0,0,0,0,0,0,0,0
10004357fe,1,Dystopian Dragons,High Elf,Brutal Bahamut,Lineman,1,0,22512500,The Continentals,Undead,0,0,0,0,0,0,0,0,0,0,0,0,0
10004357fe,1,Dystopian Dragons,High Elf,Destructive Drogon,Blitzer,1,0,22512085,The Continentals,Undead,5,2,1,0,0,0,0,0,0,0,0,0,3
10004357fe,1,Dystopian Dragons,High Elf,Sadistic Smaug,Lineman,1,0,22512086,The Continentals,Undead,0,1,1,0,0,0,0,0,0,0,0,0,2
10004357fe,1,The Continentals,Undead,Spain,Skeleton,1,5,22289539,Dystopian Dragons,High Elf,2,1,0,0,0,0,0,0,0,0,0,0,2
10004357fe,1,The Continentals,Undead,Germany,Mummy,1,0,22289529,Dystopian Dragons,High Elf,2,0,0,0,0,0,0,0,0,0,0,0,1
10004357fe,1,The Continentals,Undead,Italy,Zombie,1,0,22289537,Dystopian Dragons,High Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
10004357fe,1,The Continentals,Undead,Denmark,Ghoul,1,2,22289534,Dystopian Dragons,High Elf,2,3,1,1,1,0,0,0,0,0,0,0,7
10004357fe,1,The Continentals,Undead,Spiteful Scatha,Zombie,1,0,48,Dystopian Dragons,High Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
10004357fe,1,The Continentals,Undead,Portugal,Zombie,1,2,22289536,Dystopian Dragons,High Elf,2,1,0,1,1,0,0,0,0,0,0,0,5
10004357fe,1,The Continentals,Undead,Netherlands,Wight,1,2,22289532,Dystopian Dragons,High Elf,13,3,1,1,0,0,0,0,1,0,0,0,9
10004357fe,1,The Continentals,Undead,Ireland,Ghoul,1,1,22289533,Dystopian Dragons,High Elf,0,0,0,0,0,0,1,6,0,0,38,0,4
10004357fe,1,The Continentals,Undead,Greece,Skeleton,1,0,22289538,Dystopian Dragons,High Elf,0,2,2,0,0,0,0,0,0,0,0,0,3
10004357fe,1,The Continentals,Undead,Luxembourg,Ghoul,1,0,22289535,Dystopian Dragons,High Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
10004357fe,1,The Continentals,Undead,France,Mummy,1,0,22289530,Dystopian Dragons,High Elf,2,1,0,0,0,0,0,0,0,0,0,0,2
10004357fe,1,The Continentals,Undead,Belgium,Wight,1,3,22289531,Dystopian Dragons,High Elf,2,1,0,0,0,1,0,0,0,0,36,0,6
1000436ea7,1,Jungle Corsairs,Dark Elf,Clint,Lineman,1,5,21539941,Uruk Haikus,Orc,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436ea7,1,Jungle Corsairs,Dark Elf,Ford Prefect,Blitzer,4,0,16942188,Uruk Haikus,Orc,2,0,0,0,0,0,0,0,0,0,0,0,1
1000436ea7,1,Jungle Corsairs,Dark Elf,Ellin,Lineman,1,0,10,Uruk Haikus,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436ea7,1,Jungle Corsairs,Dark Elf,Kyrdrir,Lineman,1,0,9,Uruk Haikus,Orc,1,1,0,0,0,0,0,0,0,0,0,0,2
1000436ea7,1,Jungle Corsairs,Dark Elf,Horus,Blitzer,3,3,20454537,Uruk Haikus,Orc,4,1,1,0,0,1,0,0,1,0,0,0,8
1000436ea7,1,Jungle Corsairs,Dark Elf,Fandlin,Lineman,1,0,11,Uruk Haikus,Orc,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436ea7,1,Jungle Corsairs,Dark Elf,Anlin,Lineman,2,0,20916639,Uruk Haikus,Orc,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436ea7,1,Jungle Corsairs,Dark Elf,Phileas,Blitzer,6,1,9582383,Uruk Haikus,Orc,6,0,0,0,0,0,1,12,0,0,52,0,7
1000436ea7,1,Jungle Corsairs,Dark Elf,Luke,Lineman,1,0,21539942,Uruk Haikus,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436ea7,1,Jungle Corsairs,Dark Elf,Mestin,Lineman,4,0,15874545,Uruk Haikus,Orc,2,1,1,0,0,0,0,0,0,0,10,0,4
1000436ea7,1,Jungle Corsairs,Dark Elf,Gaennal,Lineman,2,0,15850211,Uruk Haikus,Orc,2,1,1,0,0,0,0,0,0,0,0,0,3
1000436ea7,1,Uruk Haikus,Orc,Bashimoto Take-a-KO,Lineman,2,5,19999417,Jungle Corsairs,Dark Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436ea7,1,Uruk Haikus,Orc,Kill-No Tsu-Riotin',Blitzer,4,0,13599636,Jungle Corsairs,Dark Elf,2,2,0,0,0,0,0,0,0,0,0,0,2
1000436ea7,1,Uruk Haikus,Orc,Jack Kerrrrouang II,Black Orc,3,0,17508158,Jungle Corsairs,Dark Elf,3,0,0,0,0,0,0,0,0,0,0,0,1
1000436ea7,1,Uruk Haikus,Orc,Mashorka Shiki,Blitzer,5,2,9745201,Jungle Corsairs,Dark Elf,12,4,0,1,0,0,0,0,1,0,10,0,9
1000436ea7,1,Uruk Haikus,Orc,Not-Some Sauce-Sucka,Black Orc,3,2,11489296,Jungle Corsairs,Dark Elf,6,1,0,1,1,0,0,0,0,0,0,0,6
1000436ea7,1,Uruk Haikus,Orc,Ozaki Kyllya,Blitzer,4,0,9745200,Jungle Corsairs,Dark Elf,7,2,2,0,0,0,0,0,0,0,0,0,5
1000436ea7,1,Uruk Haikus,Orc,Ouchie Etsuzin,Black Orc,1,0,21576407,Jungle Corsairs,Dark Elf,3,0,0,0,0,0,0,0,0,0,0,0,1
1000436ea7,1,Uruk Haikus,Orc,Leaf-on-the-Wind,Goblin,4,4,9763486,Jungle Corsairs,Dark Elf,1,0,0,0,0,1,1,6,0,0,16,0,8
1000436ea7,1,Uruk Haikus,Orc,Ogiwaaagha Seisensui,Lineman,3,3,9745199,Jungle Corsairs,Dark Elf,5,2,0,0,0,1,0,0,0,0,14,0,6
1000436ea7,1,Uruk Haikus,Orc,Miazmy Mad-Orc,Blitzer,3,0,21324638,Jungle Corsairs,Dark Elf,1,1,1,0,0,0,0,0,0,0,60,0,5
1000436ea7,1,Uruk Haikus,Orc,Matsuo Basho IV,Black Orc,1,0,22116002,Jungle Corsairs,Dark Elf,2,1,0,0,0,0,0,0,0,0,0,0,2
1000436ea7,1,Uruk Haikus,Orc,Oh-No Come At'Cha,Lineman,1,0,22385567,Jungle Corsairs,Dark Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
10004370ce,1,High Sails,Wood Elf,Sir Francis Dreck,Wardancer,4,7,21113094,Black Pyramid,Dark Elf,13,4,1,1,0,0,0,0,0,0,0,0,7
10004370ce,1,High Sails,Wood Elf,John Blow'em,Lineman,6,3,1710065,Black Pyramid,Dark Elf,8,1,0,0,0,1,0,0,1,0,0,0,8
10004370ce,1,High Sails,Wood Elf,Yermak Toncho,Lineman,4,0,15892681,Black Pyramid,Dark Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
10004370ce,1,High Sails,Wood Elf,Gwenhain,Lineman,1,0,9,Black Pyramid,Dark Elf,1,1,0,0,0,0,0,0,0,0,0,0,2
10004370ce,1,High Sails,Wood Elf,Bark Beard,Treeman,2,0,20609744,Black Pyramid,Dark Elf,4,2,1,0,0,0,0,0,0,0,0,0,3
10004370ce,1,High Sails,Wood Elf,John Nugget,Lineman,3,0,13108741,Black Pyramid,Dark Elf,5,0,0,0,0,0,0,0,0,0,0,0,1
10004370ce,1,High Sails,Wood Elf,Zesrond,Lineman,1,0,10,Black Pyramid,Dark Elf,1,1,0,0,0,0,0,0,0,0,0,0,2
10004370ce,1,High Sails,Wood Elf,Glornost,Lineman,1,0,11,Black Pyramid,Dark Elf,1,1,1,0,0,0,0,0,0,0,0,0,3
10004370ce,1,High Sails,Wood Elf,"""Red Cross"" Greaves",Wardancer,2,0,21843054,Black Pyramid,Dark Elf,4,2,1,0,0,0,0,0,1,0,14,0,6
10004370ce,1,High Sails,Wood Elf,Long Bong Silver,Thrower,6,4,7120351,Black Pyramid,Dark Elf,1,0,0,0,0,0,4,50,0,0,36,0,13
10004370ce,1,High Sails,Wood Elf,John Cron,Catcher,1,0,22654088,Black Pyramid,Dark Elf,0,1,0,0,0,0,0,0,2,0,18,0,6
10004370ce,1,Black Pyramid,Dark Elf,Onyx,Witch Elf,5,5,16915271,High Sails,Wood Elf,2,1,1,0,0,0,0,0,0,0,0,0,3
10004370ce,1,Black Pyramid,Dark Elf,Obsidian,Witch Elf,6,0,10854857,High Sails,Wood Elf,4,0,0,0,0,0,0,0,1,0,8,1,6
10004370ce,1,Black Pyramid,Dark Elf,PhantasmagoricArmageddon,Blitzer,4,7,19048667,High Sails,Wood Elf,1,1,0,0,0,2,1,8,1,0,44,0,14
10004370ce,1,Black Pyramid,Dark Elf,Ridryel,Lineman,3,0,16238838,High Sails,Wood Elf,6,0,0,0,0,0,0,0,0,0,0,0,2
10004370ce,1,Black Pyramid,Dark Elf,No Life King,Blitzer,2,0,21535974,High Sails,Wood Elf,6,2,1,0,0,0,0,0,0,0,0,0,4
10004370ce,1,Black Pyramid,Dark Elf,The Cauldron Born,Blitzer,4,4,16913398,High Sails,Wood Elf,5,1,0,0,0,1,1,4,0,0,24,0,9
10004370ce,1,Black Pyramid,Dark Elf,Wintermute,Lineman,1,0,22489630,High Sails,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
